player,player_id,pfr_url
Jonathan Taylor,TaylJo02,https://www.pro-football-reference.com/players/T/TaylJo02.htm
Najee Harris,HarrNa00,https://www.pro-football-reference.com/players/H/HarrNa00.htm
Joe Mixon,MixoJo00,https://www.pro-football-reference.com/players/M/MixoJo00.htm
Antonio Gibson,GibsAn00,https://www.pro-football-reference.com/players/G/GibsAn00.htm
